seed,tab,query,shows
"не хочу детей",popular,"мужчина не хочет детей любимой женщины",101
"не хочу детей",popular,"ребенок 5 месяцев не хочет лежать",101
"не хочу детей",popular,"ребенок не хочет в школу форум",100
"не хочу детей",popular,"ответы почему не хочу детей",100
"не хочу детей",popular,"муж не хочет детей боится",100
"не хочу детей",popular,"муж просит детей я не хочу",99
"не хочу детей",popular,"ребенок не хочет молиться",99
"не хочу детей",popular,"ребенок не хочет переодеваться",99
"не хочу детей",popular,"ребенок не хочет заходить в сад",99
"не хочу детей",popular,"ребенок не хочет пить таблетку",99
"не хочу детей",popular,"ребенок не хочет делать дз",99
"не хочу детей",popular,"не хочу возвращаться к ребенку",99
"не хочу детей",popular,"ребенок не хочет заниматься в секции",99
"не хочу детей",popular,"ребенок 2 года не хочет учиться",98
"не хочу детей",popular,"почему молодые не хотят детей",98
"не хочу детей",popular,"беременная женщина не хочет ребенка",98
"не хочу детей",popular,"ребенок 5 лет не хочет писать",98
"не хочу детей",popular,"бывший муж не хочет забирать ребенка",98
"не хочу детей",popular,"почему дети ничего не хотят делать",98
"не хочу детей",popular,"не хочу ставить прививки детям",98
"не хочу детей",popular,"ребенок не хочет вставать утром",98
"не хочу детей",popular,"37 и не хочу детей",98
"не хочу детей",popular,"ребенок не хочет писать прописи",98
"не хочу детей",popular,"не хочу четвертого ребенка",98
"не хочу детей",popular,"ребенок не хочет одеваться на улицу",97
"не хочу детей",popular,"ребенок не хочет завести собаку",97
"не хочу детей",popular,"не хочу следить за детьми",97
"не хочу детей",popular,"он не хотел ребенка она попросила развод",97
"не хочу детей",popular,"37 лет не хочу детей",97
"не хочу детей",popular,"ребенок не хочет спать в обед",97
"не хочу детей",popular,"взрослые дети не хотят быть большими",97
"не хочу детей",popular,"ребенок не хочет пробовать новое",97
"не хочу детей",popular,"ребенок не хочет заниматься с логопедом",97
"не хочу детей",popular,"ребенок не хочет кушать смесь",97
"не хочу детей",popular,"не хочу жалеть ребенка",96
"не хочу детей",popular,"муж не хочет видеться с ребенком",96
"не хочу детей",popular,"девочки ребенок 2 года не хочет",96
"не хочу детей",popular,"ребенок не хочет лечить зубы",96
"не хочу детей",popular,"старшая дочь не хочет детей",96
"не хочу детей",popular,"ребенок не хочет ходить на улицу",96
"не хочу детей",popular,"дочь говорит что не хочет детей",96
"не хочу детей",popular,"почему ребенок не хочет родиться",96
"не хочу детей",popular,"почему ребенок не хочет рождаться",96
"не хочу детей",popular,"почему современные дети не хотят детей",96
"не хочу детей",popular,"ребенок не хочет есть зубы",95
"не хочу детей",popular,"ребенок не хочет пить 2 года",95
"не хочу детей",popular,"не хочу детей мне 19",95
"не хочу детей",popular,"ребенок не хочет оставаться с папой",95
"не хочу детей",popular,"муж не хочет покупать ребенку",95
"не хочу детей",popular,"не хочу детей плюсы",95
"не хочу детей",popular,"месячный ребенок не хочет спать",95
"не хочу детей",popular,"не хочу давать ребенку грудь",94
"не хочу детей",popular,"ребенку 1 2 не хочет ходить",94
"не хочу детей",popular,"ребенок не хочет делать уроки 3 класс",94
"не хочу детей",popular,"ребенок не хочет спать с мамой",94
"не хочу детей",popular,"ребенок не хочет жить форум",94
"не хочу детей",popular,"молодежь не хочет рожать детей",94
"не хочу детей",popular,"парень не хочет семью и детей",94
"не хочу детей",popular,"ребенок 10 лет ничего не хочет делать",94
"не хочу детей",popular,"ребенок не хочет дружить с другими",94
"не хочу детей",popular,"дочь сказала что не хочет детей",94
"не хочу детей",popular,"бывший муж не хочет видеть детей",93
"не хочу детей",popular,"не хочу ребенка как избавиться",93
"не хочу детей",popular,"ребенок не хочет спать дневной сон",93
"не хочу детей",popular,"пары которые не хотят детей",93
"не хочу детей",popular,"ребенок не хочет учить стих",93
"не хочу детей",popular,"дети говорят что не хотят играть",93
"не хочу детей",popular,"ребенок не хочет делать уроки лень",93
"не хочу детей",popular,"ребенок истерит не хочет спать",93
"не хочу детей",popular,"мужчины не хотят чужих детей",93
"не хочу детей",popular,"форум ребенок ничего не хочет",93
"не хочу детей",popular,"ребенок не хочет ходить в бассейн",93
"не хочу детей",popular,"не хочу оставлять второго ребенка",93
"не хочу детей",popular,"ребенок не хочет слышать родителей",92
"не хочу детей",popular,"ребенок не хочет заниматься в садике",92
"не хочу детей",popular,"ребенок не хочет поднимать голову",92
"не хочу детей",popular,"почему ребенок не хочет думать",92
"не хочу детей",popular,"почему женщина не хочет иметь детей",92
"не хочу детей",popular,"ребенок не хочет никуда идти",92
"не хочу детей",popular,"ребенок не хочет сидеть на горшке",92
"не хочу детей",popular,"ребенок не хочет есть с ложки",91
"не хочу детей",popular,"разводиться ли если не хочу детей",91
"не хочу детей",popular,"не хочу заводить семью и детей",91
"не хочу детей",popular,"ребенок не хочет завтракать",91
"не хочу детей",popular,"ребенок не хочет писать в горшок",91
"не хочу детей",popular,"ребенок не хочет в садик форум",91
"не хочу детей",popular,"отец ребенка не хочет устанавливать отцовство",91
"не хочу детей",popular,"отец не хочет воспитывать ребенка",91
"не хочу детей",popular,"ребенок не хочет встречаться с отцом",91
"не хочу детей",popular,"не хочу ребенка нет сил",91
"не хочу детей",popular,"баба не хочет детей",90
"не хочу детей",popular,"ребенок 3 года не хочет заниматься",90
"не хочу детей",popular,"не хочу рожать детей никогда",90
"не хочу детей",popular,"муж не хочет 6 ребенка",90
"не хочу детей",popular,"мужчина не хочет принимать ребенка",90
"не хочу детей",popular,"женщина не хочет детей от мужа",90
"не хочу детей",popular,"ребенок не хочет мыть голову",90
"не хочу детей",popular,"ребенку 5 лет не хочет учиться",90
"не хочу детей",popular,"ребенок в 7 классе не хочет учиться",89
"не хочу детей",popular,"почему старшие дети не хотят детей",89
"не хочу детей",popular,"ребенок не хочет здороваться",89
"не хочу детей",popular,"ребенок не хочет есть фрукты",89
"не хочу детей",popular,"ребенок капризничает не хочет есть",89
"не хочу детей",popular,"не хочу детей 22 года",89
"не хочу детей",popular,"почему ребенок не хочет на улицу",89
"не хочу детей",popular,"ребенок не хочет учиться в музыкальной школе",89
"не хочу детей",popular,"муж не хотел ребенка 23",88
"не хочу детей",popular,"не хочу никому давать ребенка",88
"не хочу детей",popular,"не хочу второго ребенка мужчина",88
"не хочу детей",popular,"не хочу делать операцию ребенку",88
"не хочу детей",popular,"не хочу вести ребенка в сад",88
"не хочу детей",popular,"беременная жена не хочет ребенка",88
"не хочу детей",popular,"ребенок не хочет жить в россии",87
"не хочу детей",popular,"ребенок не хочет есть смесь что делать",87
"не хочу детей",popular,"девушка с ребенком не хочет отношений",87
"не хочу детей",popular,"ребенок не хочет детсад",87
"не хочу детей",popular,"муж не хотел детей поэтому",87
"не хочу детей",popular,"почему ребенок не хочет к маме",87
"не хочу детей",popular,"муж не хочет второго ребенка что делать",87
"не хочу детей",popular,"ребенок 7 лет не хочет заниматься",87
"не хочу детей",popular,"не хочу рожать детей вообще",87
"не хочу детей",popular,"что делать если женщина не хочет детей",87
"не хочу детей",popular,"ребенок не хочет пробовать еду",87
"не хочу детей",popular,"что делать если ребенок не хочет разговаривать",87
"не хочу детей",popular,"ребенок не хочет возвращаться домой",86
"не хочу детей",popular,"женщины не хотят чужих детей",86
"не хочу детей",popular,"почему молодежь не хочет детей",86
"не хочу детей",popular,"не хочу больше детей никогда",86
"не хочу детей",popular,"не хочет жениться и иметь детей",86
"не хочу детей",popular,"не предохраняться хочет детей",86
"не хочу детей",popular,"ребенок не хочет учить английский",86
"не хочу детей",popular,"почему ребенок не хочет брать грудь",86
"не хочу детей",popular,"ребенок не хочет в ванну",85
"не хочу детей",popular,"ребенок ничего не хочет учить",85
"не хочу детей",popular,"как называется женщина которая не хочет детей",85
"не хочу детей",popular,"не хотела ребенка и потеряла его",85
"не хочу детей",popular,"ребенок не хочет в садик психолог",85
"не хочу детей",popular,"дети не понимают что хотят писать",85
"не хочу детей",popular,"хотим 4 ребенка не получается",85
"не хочу детей",popular,"муж не хочет после рождения ребенка",85
"не хочу детей",popular,"ребенок 2 года не хочет какать",85
"не хочу детей",popular,"нельзя говорить что не хочешь детей",85
"не хочу детей",popular,"родители не хотят воспитывать детей",85
"не хочу детей",popular,"пугает что не хочу детей",85
"не хочу детей",popular,"не хочу пятого ребенка",84
"не хочу детей",popular,"хочу родить ребенка не от мужа",84
"не хочу детей",popular,"ребенок не хочет рождаться что делать",84
"не хочу детей",popular,"почему дети не хотят замуж",84
"не хочу детей",popular,"дети не хотят есть нормальную еду",84
"не хочу детей",popular,"женщина с ребенком не хочет отношений",84
"не хочу детей",popular,"ребенку 3 года не хочет кушать",84
"не хочу детей",popular,"не хочу рожать детей выходить замуж",84
"не хочу детей",popular,"сирота не хочу детей",84
"не хочу детей",popular,"ребенок 2 года не хочет заниматься",84
"не хочу детей",popular,"не хочу давать видеться с ребенком",83
"не хочу детей",popular,"мать не хочет воспитывать ребенка",83
"не хочу детей",popular,"ребенок 5 лет ничего не хочет делать",83
"не хочу детей",popular,"не хочу отношений с отцом ребенка",83
"не хочу детей",popular,"ребенок не хочет заниматься с мамой",83
"не хочу детей",popular,"ребенок не хочет уходить из садика",83
"не хочу детей",popular,"дети ничего не хотят делать помогать",83
"не хочу детей",popular,"не хочу видеть жену и детей",83
"не хочу детей",popular,"не хочу отмечать день рождения ребенка",83
"не хочу детей",popular,"ребенок очень не хочет в сад",83
"не хочу детей",popular,"ребенок не хочет сдавать огэ",83
"не хочу детей",popular,"не хочу выглядеть как ребенок",83
"не хочу детей",popular,"1 3 ребенку не хочет ходить",82
"не хочу детей",popular,"почему ребенок не хочет в коляску",82
"не хочу детей",popular,"ребенок не хочет ничего рассказывать",82
"не хочу детей",popular,"не хочу встречаться с детьми мужа",82
"не хочу детей",popular,"не хочу второго ребенка форум",82
"не хочу детей",popular,"может ли женщина не хотеть детей",82
"не хочу детей",popular,"не хочу водить ребенка в садик",82
"не хочу детей",popular,"мужчина не хочет воспитывать детей",82
"не хочу детей",popular,"ребенок хочет но не может пописать",82
"не хочу детей",popular,"почему ребенок не хочет спать ночью",82
"не хочу детей",popular,"не хочу жить с взрослыми детьми",82
"не хочу детей",popular,"ребенок не хочет общаться с людьми",81
"не хочу детей",popular,"мама не хочет сидеть с ребенком",81
"не хочу детей",popular,"ребенок в два не хочет говорить",81
"не хочу детей",popular,"ребенок первый класс не хочет делать уроки",81
"не хочу детей",popular,"ребенок 6 месяцев не хочет спать",81
"не хочу детей",popular,"38 лет детей не хочу",81
"не хочу детей",popular,"ребенок не хочет глотать",81
"не хочу детей",popular,"женщины не хотят детей в россии",81
"не хочу детей",popular,"ребенок не хочет кушать ложкой",81
"не хочу детей",popular,"ребенок вообще ничего не хочет делать",80
"не хочу детей",popular,"ребенок не хочет убирать игрушки что делать",80
"не хочу детей",popular,"раньше муж не хотел детей",80
"не хочу детей",popular,"почему ребенок не хочет спать днем",80
"не хочу детей",popular,"ребенок вообще не хочет спать",80
"не хочу детей",popular,"ребенок 1 год не хочет говорить",80
"не хочу детей",popular,"жена не хочет много детей",80
"не хочу детей",popular,"звонок ребенок не хочет спать",80
"не хочу детей",popular,"до слез не хочу ребенка",80
"не хочу детей",popular,"ребенок во 2 классе не хочет учиться",80
"не хочу детей",popular,"3 ребенок не хочу рожать",80
"не хочу детей",popular,"ребенок 11 лет не хочет жить",80
"не хочу детей",popular,"соседка не хочет детей",80
"не хочу детей",popular,"видео где ребенок не хочет в школу",80
"не хочу детей",popular,"ребенок не хочет делать домашку",80
"не хочу детей",popular,"ребенок не хочет идти на выпускной",79
"не хочу детей",popular,"почему ребенок не хочет садиться",79
"не хочу детей",popular,"муж не хочет заводить детей",79
"не хочу детей",popular,"ребенок не хочет обниматься",79
"не хочу детей",popular,"норма ли не хотеть детей",79
"не хочу детей",popular,"женат дети жену не хочу",79
"не хочу детей",popular,"ребенок 9 месяцев не хочет спать",79
"не хочу детей",popular,"ребенок не хочет ходить гулять",79
"не хочу детей",popular,"муж не хочет спать с ребенком",79
"не хочу детей",popular,"ребенок от первой жены не хочет",78
"не хочу детей",popular,"отец не хочет заниматься ребенком",78
"не хочу детей",popular,"сын не хочет жениться и детей",78
"не хочу детей",popular,"не хочу детей от второго брака",78
"не хочу детей",popular,"ребенок во втором классе не хочет учиться",78
"не хочу детей",popular,"ребенок не хочет ходить на гимнастику",78
"не хочу детей",popular,"ребенок 8 месяцев не хочет спать",78
"не хочу детей",popular,"ребенок не хочет убирать за собой",78
"не хочу детей",popular,"ребенок не хочет делать клизму",78
"не хочу детей",popular,"муж не хотел ребенка а теперь",78
"не хочу детей",popular,"ребенку 3 года не хочет разговаривать",78
"не хочу детей",popular,"взрослый ребенок не хочет учиться",78
"не хочу детей",popular,"не хочу работать ребенку 3 года",78
"не хочу детей",popular,"ребенок 12 лет не хочет жить",78
"не хочу детей",popular,"ребенку год ходить не хочет форум",78
"не хочу детей",popular,"ребенок не хочет проигрывать",77
"не хочу детей",popular,"дочь не хочет общаться с детьми",77
"не хочу детей",popular,"очень хотим ребенка но не получается",77
"не хочу детей",popular,"ребенок не хочет лежать в больнице",77
"не хочу детей",popular,"ребенок не хочет есть целый день",77
"не хочу детей",popular,"ребенок не хочет столбиком",77
"не хочу детей",popular,"ребенок не хочет вставать в школу",77
"не хочу детей",popular,"дочь не хочет семью и детей",77
"не хочу детей",popular,"31 не хочу детей",77
"не хочу детей",popular,"зумеры не хотят детей",77
"не хочу детей",popular,"ребенок не хочет смекту",77
"не хочу детей",popular,"гражданский муж не хочет детей",77
"не хочу детей",popular,"двое детей муж не хочу жить",77
"не хочу детей",popular,"стыдно не хотеть детей",77
"не хочу детей",popular,"не хочу детей хочу на дискотеку",77
"не хочу детей",popular,"парень не хочет детей и жениться",77
"не хочу детей",popular,"ребенок не хочет говорить правду",76
"не хочу детей",popular,"слепая дети не хотят делать уроки",76
"не хочу детей",popular,"сноха не хочет детей",76
"не хочу детей",popular,"не хочу рожать первого ребенка",76
"не хочу детей",popular,"ребенок не хочет обычную еду",76
"не хочу детей",popular,"видео родители не хотели ребенка",76
"не хочу детей",popular,"ребенок не хочет открывать рот",76
"не хочу детей",popular,"маленький ребенок не хочет спать",76
"не хочу детей",popular,"ребенок хочет писать но не может девочка",76
"не хочу детей",popular,"почему сын не хочет детей",76
"не хочу детей",popular,"много мужчин не хотят детей",75
"не хочу детей",popular,"не хочу давать фамилию отца ребенку",75
"не хочу детей",popular,"не хочу детей 2024",75
"не хочу детей",popular,"ребенок ничего не хочет делать 12",75
"не хочу детей",popular,"ребенок 18 лет не хочет учиться",75
"не хочу детей",popular,"кто не хочет детей как называется",75
"не хочу детей",popular,"отец не хочет отказаться от ребенка",75
"не хочу детей",popular,"ребенок не хочет лежать на руках",75
"не хочу детей",popular,"почему ребенок не хочет вставать",75
"не хочу детей",popular,"ребенку неделя не хочет спать",75
"не хочу детей",popular,"ребенок не хочет умываться",75
"не хочу детей",popular,"ребенок не хочет в училище",75
"не хочу детей",popular,"не хочу работать хочу заниматься ребенком",75
"не хочу детей",popular,"хочу ребенка не боюсь рожать",75
"не хочу детей",popular,"ребенок не хочет прыгать",75
"не хочу детей",popular,"грех ли не хотеть ребенка",75
"не хочу детей",popular,"ребенок не хочет никуда поступать",75
"не хочу детей",popular,"почему не хочу детей психология",75
"не хочу детей",popular,"объяснить родителям что не хочу детей",75
"не хочу детей",popular,"муж не хочет чужого ребенка",75
"не хочу детей",popular,"ребенок не хочет брать соску",74
"не хочу детей",popular,"ребенок 2 5 не хочет одеваться",74
"не хочу детей",popular,"ребенок не хочет укрываться",74
"не хочу детей",popular,"многие мужчины не хотят детей",74
"не хочу детей",popular,"почему дети не хотят получать",74
"не хочу детей",popular,"ребенок 12 лет ничего не хочет делать",74
"не хочу детей",popular,"не хочу тратить деньги на детей",74
"не хочу детей",popular,"отец не хочет отдавать ребенка матери",74
"не хочу детей",popular,"почему ребенок не хочет показать",74
"не хочу детей",popular,"дети не хотят покупать квартиру",74
"не хочу детей",popular,"не хочу жить ради детей",74
"не хочу детей",popular,"не хочу воспитывать ребенка мужа",74
"не хочу детей",popular,"ребенок в 8 классе не хочет учиться",74
"не хочу детей",popular,"ребенок 3 года не хочет спать днем",73
"не хочу детей",popular,"не хочу общаться со взрослыми детьми",73
"не хочу детей",popular,"хочу ребенка все никак не",73
"не хочу детей",popular,"очень не хочу второго ребенка",73
"не хочу детей",popular,"ребенок не хочет смотреть фильмы",73
"не хочу детей",popular,"ребенок утром не хочет писать",73
"не хочу детей",popular,"ребенок плачет не хочет делать уроки",73
"не хочу детей",popular,"хочу ребенка но не могу позволить",73
"не хочу детей",popular,"ребенок не хочет ничего нового",73
"не хочу детей",popular,"дочь не хочет любить ребенка",73
"не хочу детей",popular,"ребенок не хочет разговаривать в 3",73
"не хочу детей",popular,"ребенок 8 лет не хочет жить",73
"не хочу детей",popular,"ребенок не хочет одевать трусы",73
"не хочу детей",popular,"ребенок плачет не хочет лежать",72
"не хочу детей",popular,"мужчина не хочет детей форум",72
"не хочу детей",popular,"муж не хочет называть ребенка",72
"не хочу детей",popular,"ребенок 5 лет не хочет учить",72
"не хочу детей",popular,"не хочу жить дети бросили",72
"не хочу детей",popular,"девушка сына не хочет детей",72
"не хочу детей",popular,"ребенок не хочет выполнять домашнее задание",72
"не хочу детей",popular,"беременна мужчина не хочет ребенка",72
"не хочу детей",popular,"муж не хочет детей причины",71
"не хочу детей",popular,"постоянные не хочу ребенка 5 лет",71
"не хочу детей",popular,"ребенок не хочет укладываться спать",71
"не хочу детей",popular,"ребенок 2 года не хочет писать",71
"не хочу детей",popular,"гонсалес мой ребенок не хочет есть",71
"не хочу детей",popular,"не хочу отдавать ребенка бабушке",71
"не хочу детей",popular,"ребенок не хочет гулять с мамой",71
"не хочу детей",popular,"я беременна а муж не хочет ребенка",71
"не хочу детей",popular,"ребенок не хочет идти на работу",71
"не хочу детей",popular,"не хочу ни работать ни детей",71
"не хочу детей",popular,"много не хотят рожать детей",71
"не хочу детей",popular,"почему ребенок не хочет сосать",71
"не хочу детей",popular,"муж не хочет усыновлять ребенка",71
"не хочу детей",popular,"ребенок инвалид не хочу жить",71
"не хочу детей",popular,"ребенок не хочет получать образование",71
"не хочу детей",popular,"дети не хотят устраиваться на работу",71
"не хочу детей",popular,"ребенок не хочет переходить в другую школу",71
"не хочу детей",popular,"ребенок не хочет делать ингаляции",70
"не хочу детей",popular,"не хочу детей 2023",70
"не хочу детей",popular,"жизнь ребенка которого не хотели родители",70
"не хочу детей",popular,"ребенок не хочет снимать одежду",70
"не хочу детей",popular,"ребенок 8 лет ничего не хочет делать",70
"не хочу детей",popular,"ребенок ничего не хочет 13 лет",70
"не хочу детей",popular,"не хочу давать смесь ребенку",70
"не хочу детей",popular,"не хочу отдавать ребенка бывшему мужу",70
"не хочу детей",popular,"почему мальчики не хотят детей",70
"не хочу детей",popular,"ребенок не говорит что хочет какать",70
"не хочу детей",popular,"муж не хочет детей бросить его",70
"не хочу детей",popular,"1 9 ребенок не хочет есть",70
"не хочу детей",popular,"ребенок орет не хочет в садик",70
"не хочу детей",popular,"ребенок не хочет общаться со сверстниками",69
"не хочу детей",popular,"ребенок не хочет писать сидя",69
"не хочу детей",popular,"ребенок 8 лет не хочет спать",69
"не хочу детей",popular,"женщина не хочет заниматься детьми",69
"не хочу детей",popular,"дети не хотят собирать игрушки",69
"не хочу детей",popular,"песня поют дети не хочу",69
"не хочу детей",popular,"с ребенком никто не хочет играть",69
"не хочу детей",popular,"узнала что беременна не хочу ребенка",69
"не хочу детей",popular,"ребенок не хочет идти к родителям",69
"не хочу детей",popular,"хочу и не хочу ребенка одновременно",69
"не хочу детей",popular,"ребенок 6 лет не хочет писать",69
"не хочу детей",popular,"муж не хочет 7 ребенка",69
"не хочу детей",popular,"нормально ли женщине не хотеть детей",68
"не хочу детей",popular,"не хочу чтобы ребенок общался с отцом",68
"не хочу детей",popular,"не хочу ездить к детям",68
"не хочу детей",popular,"ребенок не хочет разговаривать с родителями",68
"не хочу детей",popular,"беременна отец ребенка не хочет",68
"не хочу детей",popular,"люди не хотят детей в россии",68
"не хочу детей",popular,"видео как дети не хотят в школу",68
"не хочу детей",popular,"ребенок 8 месяцев не хочет сидеть",68
"не хочу детей",popular,"ребенок не хочет учиться у родителей",68
"не хочу детей",popular,"ребенок ничего не хочет в жизни",68
"не хочу детей",popular,"не хочу прививать ребенка",68
"не хочу детей",popular,"ребенок не хочет пить воду что делать",68
"не хочу детей",popular,"не хочу воспитывать ребенка что делать",68
"не хочу детей",popular,"не хочу помогать жене с ребенком",68
"не хочу детей",popular,"не хочу заниматься воспитанием ребенка",67
"не хочу детей",popular,"ребенок 11 месяцев не хочет есть",67
"не хочу детей",popular,"взрослая дочь не хочет детей",67
"не хочу детей",popular,"ребенок не хочет писать в туалет",67
"не хочу детей",popular,"ребенок не хочет на горшок форум",67
"не хочу детей",popular,"не хочет общаться с ребенком форум",67
"не хочу детей",popular,"родила детей не хочет жениться",67
"не хочу детей",popular,"ребенок не хочет жевать пищу",67
"не хочу детей",popular,"ребенок не хочет переезжать что делать",67
"не хочу детей",popular,"33 года не хочу детей",67
"не хочу детей",popular,"песня про не хочу детей",67
"не хочу детей",popular,"муж не хочет ребенка инвалида",67
"не хочу детей",popular,"ребенок не хочет пить смекту",67
"не хочу детей",popular,"не хочу видеть ребенка после развода",67
"не хочу детей",popular,"ребенок не хочет учиться в техникуме",67
"не хочу детей",popular,"почему ребенок не хочет спать в кроватке",67
"не хочу детей",popular,"дети не хотели спать сказка",67
"не хочу детей",popular,"не хочу записывать ребенка на мужа",67
"не хочу детей",popular,"ребенок не хочет сидеть на руках",67
"не хочу детей",popular,"почему родители не хотят понимать детей",67
"не хочу детей",popular,"ребенок 2 5 не хочет кушать",67
"не хочу детей",popular,"ребенок не хочет делать массаж",66
"не хочу детей",popular,"ребенок не хочет трудиться",66
"не хочу детей",popular,"мужчина не хочет совместных детей",66
"не хочу детей",popular,"женщины не хотят замуж и детей",66
"не хочу детей",popular,"ребенку 6 лет не хочет читать",66
"не хочу детей",popular,"зачем муж не хочет детей",66
"не хочу детей",popular,"мужчина не хотел ребенка я родила",66
"не хочу детей",popular,"почему люди не хотят рожать детей",66
"не хочу детей",popular,"ребенок не хочет смотреть мультики",65
"не хочу детей",popular,"ребенок подросток не хочет жить",65
"не хочу детей",popular,"не хочу брать ребенка на руки",65
"не хочу детей",popular,"ребенок не хочет одеваться истерит",65
"не хочу детей",popular,"не видишь ребенок сейчас хочет",65
"не хочу детей",popular,"ребенок категорически не хочет в сад",65
"не хочу детей",popular,"православный не хочу детей",65
"не хочу детей",popular,"девушка не хочет заводить детей",65
"не хочу детей",popular,"ребенок не хочет учиться новому",65
"не хочу детей",popular,"не хочу детей как объяснить мужу",65
"не хочу детей",popular,"ребенок не хочет ползти",65
"не хочу детей",popular,"дочь беременна не хочет ребенка",65
"не хочу детей",popular,"ребенок не хочет держать ложку",65
"не хочу детей",popular,"сын не хочет второго ребенка",65
"не хочу детей",popular,"ребенок не хочет обучаться",65
"не хочу детей",popular,"новорожденный ребенок не хочет кушать",65
"не хочу детей",popular,"ребенок не хочет праздновать день рождения",65
"не хочу детей",popular,"не хочу оставлять квартиру детям",65
"не хочу детей",popular,"ребенок постоянно не хочет в садик",64
"не хочу детей",popular,"никогда не хотела детей семью",64
"не хочу детей",popular,"муж не хотел ребенка 20",64
"не хочу детей",popular,"ребенок не хочет одеваться в садик",64
"не хочу детей",popular,"ребенок не хочет смотреть на маму",64
"не хочу детей",popular,"ребенок не хочет спать со мной",64
"не хочу детей",popular,"девушка не хочет замуж и детей",63
"не хочу детей",popular,"ребенку 2 года не хочет разговаривать",63
"не хочу детей",popular,"ребенок не хочет выполнять просьбы",63
"не хочу детей",popular,"ребенок 4 года не хочет какать",63
"не хочу детей",popular,"мужчина не хочет видеть ребенка",63
"не хочу детей",popular,"ребенок не хочет общаться с папой",63
"не хочу детей",popular,"мать не хочет заниматься ребенком",63
"не хочу детей",popular,"ребенок не хочет ни с кем дружить",63
"не хочу детей",popular,"песни скачать не хочет детей",63
"не хочу детей",popular,"ребенок не хочет на соревнования",62
"не хочу детей",popular,"как хочу я чтобы дети не болели",62
"не хочу детей",popular,"елка не хочет детей",62
"не хочу детей",popular,"муж не хочет гулять с детьми",62
"не хочу детей",popular,"ребенок не хочет поступать в вуз",62
"не хочу детей",popular,"ваш ребенок не хочет учиться",62
"не хочу детей",popular,"не понимаю как можно хотеть детей",62
"не хочу детей",popular,"никогда не хотела иметь детей",62
"не хочу детей",popular,"санаторий ребенок не хочет",62
"не хочу детей",popular,"бывший забрал ребенка не хочу жить",62
"не хочу детей",popular,"ребенок не хочет тужиться",62
"не хочу детей",popular,"нарциссы не хотят детей",62
"не хочу детей",popular,"почему молодежь не хочет рожать детей",62
"не хочу детей",popular,"не хочу получать алименты на ребенка",62
"не хочу детей",popular,"ребенок не хочет к логопеду",62
"не хочу детей",popular,"мне 24 не хочу детей",62
"не хочу детей",popular,"ребенок 2 года не хочет спать ночью",62
"не хочу детей",popular,"не хочешь детей не трахайся",62
"не хочу детей",popular,"ребенок не хочет грудь психует",61
"не хочу детей",popular,"ребенок не хочет целоваться",61
"не хочу детей",popular,"ребенок не хочет заниматься гимнастикой",61
"не хочу детей",popular,"мальчик не хочет 3 ребенка",61
"не хочу детей",popular,"больше не хочу детей форум",61
"не хочу детей",popular,"ребенок совсем ничего не хочет",61
"не хочу детей",popular,"дочь не хочет иметь детей",61
"не хочу детей",popular,"не хочу кормить ребенка грудью что делать",61
"не хочу детей",popular,"ребенок не хочет фотографироваться",61
"не хочу детей",popular,"ребенок 6 лет не хочет жить",61
"не хочу детей",popular,"девушка ушла не хотел детей",61
"не хочу детей",popular,"зять не хочет детей",61
"не хочу детей",popular,"никто не хочет рожать детей",61
"не хочу детей",popular,"не хочу детей от дракона",61
"не хочу детей",popular,"ребенок подросток ничего не хочет",61
"не хочу детей",popular,"я не хочу детей я виновата",60
"не хочу детей",popular,"не может заснуть ребенок хочет спать",60
"не хочу детей",popular,"почему ребенок не хочет слушаться",60
"не хочу детей",popular,"ребенок девочка не хочет учиться",60
